"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_cond_vida"	"cod_qtd_ali"	"cod_tip_ali"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"val_rend_min"	"val_rec_min_ali"	"cod_raz_nao_ali"	"cod_cond_serv_agua"	"cod_cond_col_lixo"	"cod_cond_ilu_rua"	"cod_limpeza"	"cod_cond_dren_chuv"	"cod_forn_ener_elet"	"cod_transporte"	"cod_educacao"	"cod_saude"	"cod_lazeresporte"	"cod_esgotamento"	"cod_pouco_espaco"	"cod_viz_barulhe"	"cod_casa_escura"	"cod_telhado_got"	"cod_par_chao_umid"	"cod_made_deteriora"	"cod_pol_tran_indu"	"cod_vio_area_resid"	"cod_inundacoes"	"cod_cond_morada"	"cod_atraso_alug"	"cod_atraso_desp"	"cod_atraso_pres"
"358"	4	53	50	6	3	1	2	5	558.06005812	691.43788648	3	2	3	180.5	348.53	529.03	300	50	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	3	2	2
"359"	4	53	50	6	4	1	2	5	558.06005812	691.43788648	2	3	3	1075.49	0	1075.49	3000	800	1	1	1	1	2	1	2	1	1	2	3	2	2	1	2	1	1	2	1	1	2	2	1	1	2
"360"	4	53	50	6	5	1	1	5	558.06005812	691.43788648	2	2	2	106	378.78	484.78	1200	400	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	2	1	2	2	1	2	3	3	1	1
"361"	4	53	50	6	6	1	1	5	558.06005812	691.43788648	1	2	2	428	350.05	778.05	1000	400	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	3	2	3
"362"	4	53	50	6	9	1	2	5	558.06005812	691.43788648	3	2	2	3424.51	0	3424.51	3000	700	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	2	1	2	2	2
"363"	4	53	51	4	1	1	2	5	803.94936368	996.09538574	3	2	2	997.4	84.33	1081.73	3000	800	1	1	1	1	2	2	1	2	2	2	3	2	1	2	2	2	2	2	2	1	2	1	3	1	1
"364"	4	53	51	4	10	1	2	5	803.94936368	996.09538574	2	3	1	1912.43	204	2116.43	5000	600	0	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	3	2	1
"365"	4	53	51	4	3	1	2	5	803.94936368	996.09538574	2	2	2	1173.25	121.04	1294.29	550	200	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	2	2	1	1	2	1	1	2
"366"	4	53	51	4	5	1	1	5	803.94936368	996.09538574	2	1	2	1049.93	193.03	1242.96	1000	550	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	3	3	1	1
"367"	4	53	51	4	6	1	2	5	803.94936368	996.09538574	4	3	1	2615.71	60.89	2676.6	1800	700	0	1	2	2	2	2	1	2	2	2	2	2	2	1	2	1	1	1	2	1	2	1	3	1	2
"368"	4	53	51	4	8	1	1	5	803.94936368	996.09538574	3	2	2	1294.42	207.43	1501.84	1000	400	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	2	2	2	2	2	2	1	3	1	1
"369"	4	53	52	2	1	1	1	5	456.20743034	565.24221155	2	2	2	138.33	93.96	232.29	1500	400	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	3	1	2
"370"	4	53	52	2	10	1	1	5	456.20743034	565.24221155	1	3	2	424.28	204	628.28	1200	350	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	2	3	2	1
"371"	4	53	52	2	12	1	1	5	456.20743034	565.24221155	2	3	1	4997.08	299.85	5296.93	1000	400	0	1	1	1	2	1	1	2	2	2	3	2	1	2	1	1	1	2	2	1	2	1	3	1	1
"372"	4	53	52	2	13	1	1	5	456.20743034	565.24221155	3	2	2	4095.91	0	4095.91	2000	500	1	1	2	1	2	1	1	2	2	2	3	1	1	1	1	2	2	2	2	1	2	1	1	1	2
"373"	4	53	52	2	3	1	2	5	456.20743034	565.24221155	3	3	2	639.17	339.6	978.77	5000	1000	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	2	1	2	2	2	1	2
"374"	4	53	52	2	4	1	1	5	456.20743034	565.24221155	4	3	2	1392.96	199.42	1592.38	1000	450	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	2	2	2	2	1	2	3	3	1	1
"375"	4	53	52	2	5	1	1	5	456.20743034	565.24221155	3	1	3	1086.73	255	1341.73	3000	600	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	2	1	3	2	2
"376"	4	53	52	2	7	1	1	5	456.20743034	565.24221155	1	1	2	510.12	400.74	910.86	2500	1500	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	3	3	1	1
"377"	4	53	52	2	8	1	1	5	456.20743034	565.24221155	3	2	2	1283.11	247.1	1530.21	1600	800	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	3	1	2
"378"	4	53	52	2	9	1	2	5	456.20743034	565.24221155	3	3	2	2193.56	196.35	2389.9	1000	550	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	3	2	1
"379"	4	53	53	0	1	1	2	5	468.82320408	580.87318856	2	3	2	5245.8	812.13	6057.93	2000	400	1	1	1	1	2	2	1	2	1	2	2	3	2	2	2	2	1	2	1	2	2	1	3	1	1
"380"	4	53	53	0	10	1	2	5	468.82320408	580.87318856	2	2	2	1813	255	2068	2000	500	1	2	2	2	2	2	2	2	2	2	2	3	1	1	2	2	2	2	1	1	2	2	2	1	1
"381"	4	53	53	0	12	1	1	5	468.82320408	580.87318856	2	3	2	1318.8	111	1429.8	5000	250	1	2	1	2	2	2	1	2	3	2	2	2	1	2	2	2	2	1	1	2	1	3	2	1	2
"382"	4	53	53	0	13	1	1	5	468.82320408	580.87318856	3	3	2	2154.59	296.98	2451.57	2500	200	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	2	1	2	1	2	2	1
"383"	4	53	53	0	2	1	1	5	468.82320408	580.87318856	1	2	2	2503.17	490.23	2993.39	3000	600	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	2	3	2	2
"384"	4	53	53	0	4	1	1	5	468.82320408	580.87318856	1	2	2	140.75	350.33	491.09	1000	600	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2	2
"385"	4	53	53	0	7	1	2	5	468.82320408	580.87318856	5	3	2	1591.24	0	1591.24	1500	300	3	2	1	1	1	1	1	1	2	1	3	2	2	2	2	2	2	2	1	2	2	1	2	2	2
"386"	4	53	53	0	8	1	1	5	468.82320408	580.87318856	3	3	1	458.5	0	458.5	1000	250	0	1	2	2	3	3	2	2	2	2	3	3	1	2	2	1	2	2	2	1	2	1	2	2	2
"387"	4	53	54	9	11	1	1	5	629.58204334	780.05381514	1	2	2	52	306	358	1500	400	1	1	2	1	1	1	1	2	2	2	3	2	1	2	1	2	1	2	2	1	2	2	3	1	3
"388"	4	53	54	9	12	1	1	5	629.58204334	780.05381514	3	2	2	433.2	316.97	750.17	1000	300	1	2	2	1	2	1	1	2	1	2	3	1	1	2	1	2	2	2	2	1	2	2	2	2	2
"389"	4	53	54	9	2	1	2	5	629.58204334	780.05381514	3	1	2	987	161.7	1148.7	5000	1000	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1
"390"	4	53	54	9	5	1	1	5	629.58204334	780.05381514	1	1	3	172.92	394.85	567.77	1000	500	1	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	2	3	2	2
"391"	4	53	54	9	6	1	1	5	629.58204334	780.05381514	3	2	2	2364.35	270.3	2634.65	2000	360	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	2	2	2	2	1	2	1	3	2	2
"392"	4	53	54	9	7	1	1	5	629.58204334	780.05381514	2	3	1	1603.11	193.56	1796.67	1000	500	0	1	2	1	2	3	1	2	2	1	1	3	1	2	2	2	2	2	2	1	2	2	3	1	1
"393"	4	53	54	9	8	1	2	5	629.58204334	780.05381514	1	1	2	427.63	423.64	851.27	1000	500	1	1	1	1	1	3	1	1	2	2	2	3	2	2	2	1	1	1	2	2	1	3	3	2	2
"394"	4	53	54	9	9	1	1	5	629.58204334	780.05381514	2	3	1	470.75	619.78	1090.53	800	200	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	3	2	2
"395"	4	53	55	7	1	1	1	5	995.0887218	1232.91755548	1	3	2	1548.15	102	1650.15	800	200	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	2	2	1	2	3	3	1	1
"396"	4	53	55	7	4	1	1	5	995.0887218	1232.91755548	2	2	2	467.91	166.7	634.61	500	150	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2
"397"	4	53	55	7	5	1	2	5	995.0887218	1232.91755548	1	1	3	2293	153	2446	600	200	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	1	3
"398"	4	53	55	7	6	1	1	5	995.0887218	1232.91755548	1	3	1	1424.5	197.21	1621.71	1000	500	0	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	2	3	1	1	1
"399"	4	53	55	7	7	1	1	5	995.0887218	1232.91755548	3	3	1	1524.15	220.5	1744.65	1500	200	0	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	2	1	3	2	2
"400"	4	53	55	7	8	1	1	5	995.0887218	1232.91755548	2	2	2	482.5	408	890.5	1500	1200	1	1	1	1	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	1	1
"401"	4	53	56	5	13	1	2	5	1034.61562998	1281.89149915	3	3	2	1887.64	0	1887.64	2000	600	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2
"402"	4	53	56	5	2	1	2	5	1034.61562998	1281.89149915	4	3	1	3426.13	56.88	3483	5000	700	0	1	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	1	2
"403"	4	53	56	5	3	1	1	5	1034.61562998	1281.89149915	2	1	1	2575	171.5	2746.5	6000	500	0	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	1	1
"404"	4	53	56	5	5	1	1	5	1034.61562998	1281.89149915	3	1	3	340.27	714	1054.27	3000	1000	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2
"405"	4	53	56	5	7	1	2	5	1034.61562998	1281.89149915	5	3	1	1478.46	274.89	1753.35	1200	400	0	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	1	3	2	2
"406"	4	53	56	5	8	1	1	5	1034.61562998	1281.89149915	2	2	2	49.05	1.73	50.78	2000	300	1	1	1	1	1	1	1	2	1	2	3	1	2	2	2	2	2	2	2	2	2	1	2	1	1
"407"	4	53	57	3	1	1	1	5	907.55540166	1124.46354054	1	1	3	416.73	204	620.73	900	300	1	1	1	1	3	1	1	2	1	1	3	1	1	2	1	1	2	1	2	1	2	3	1	1	2
"408"	4	53	57	3	13	1	2	5	907.55540166	1124.46354054	3	2	3	1669.35	287.97	1957.32	800	350	3	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	2	2	2	2	2	1	3	2	2
"409"	4	53	57	3	2	1	1	5	907.55540166	1124.46354054	2	1	2	296.72	6.91	303.63	1200	500	1	1	1	1	2	1	2	1	2	2	3	1	1	2	1	1	1	2	2	1	2	2	1	1	1
"410"	4	53	57	3	5	1	1	5	907.55540166	1124.46354054	1	1	2	1715.9	0	1715.9	2400	800	1	2	2	2	2	2	1	1	2	2	3	1	2	1	2	2	1	2	2	1	2	2	2	2	1
"411"	4	53	57	3	6	1	1	5	907.55540166	1124.46354054	2	3	2	1315.03	0	1315.03	1200	700	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2
"412"	4	53	57	3	9	1	2	5	907.55540166	1124.46354054	3	2	1	2512.91	5.2	2518.11	2000	300	0	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	1	2
"413"	4	53	58	1	1	1	1	5	590.50125858	731.63261957	5	3	1	4183.5	498.33	4681.83	1500	900	0	1	1	2	1	1	1	2	2	1	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2
"414"	4	53	58	1	10	1	1	5	590.50125858	731.63261957	3	2	2	4494.2	368.67	4862.87	3500	1000	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	1	2	2	1
"415"	4	53	58	1	12	1	1	5	590.50125858	731.63261957	1	2	2	665	1074.48	1739.48	1600	350	1	1	2	2	2	1	1	2	1	2	3	1	2	1	2	1	1	1	2	2	2	1	2	1	1
"416"	4	53	58	1	13	1	1	5	590.50125858	731.63261957	2	2	2	722.75	385.39	1108.15	3000	1200	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	2	1	2	1	2	3	2	1	1
"417"	4	53	58	1	2	1	1	5	590.50125858	731.63261957	2	2	3	336.01	266.73	602.74	500	250	1	1	1	2	1	1	1	2	2	2	3	1	1	2	2	1	1	1	2	1	2	2	2	1	2
"418"	4	53	58	1	3	1	1	5	590.50125858	731.63261957	3	3	2	581.83	0	581.83	2000	450	1	1	2	1	2	1	1	2	1	2	3	1	1	1	2	2	1	2	1	1	2	2	2	2	2
"419"	4	53	58	1	4	1	1	5	590.50125858	731.63261957	3	2	2	846.86	8.45	855.31	1000	350	1	1	1	1	2	2	1	2	2	2	3	1	1	2	2	2	2	2	1	1	2	1	2	1	1
"420"	4	53	58	1	6	1	1	5	590.50125858	731.63261957	3	3	2	602.27	28.93	631.2	800	400	1	1	2	1	3	1	1	2	2	2	3	1	2	1	2	2	2	1	1	1	2	1	1	1	2
"421"	4	53	58	1	7	1	1	5	590.50125858	731.63261957	2	2	2	838.08	671.07	1509.15	2000	1000	1	1	1	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	1	2	2	2	1	2
"422"	4	53	58	1	8	1	1	5	590.50125858	731.63261957	2	2	2	1185.93	192.63	1378.56	2500	500	1	1	1	1	1	2	2	2	1	2	3	1	2	1	1	2	2	2	2	1	2	1	1	2	1
"423"	4	53	59	0	1	1	1	5	456.01724448	565.00657077	4	2	2	509.05	0	509.05	1700	300	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	3	1	2
"424"	4	53	59	0	10	1	1	5	456.01724448	565.00657077	2	3	2	962.21	84.18	1046.39	1500	400	1	1	1	2	2	1	2	2	2	2	2	1	2	1	2	2	1	1	1	1	2	2	2	2	2
"425"	4	53	59	0	11	1	1	5	456.01724448	565.00657077	5	2	2	1814.19	299.49	2113.68	2000	350	1	1	2	2	2	1	2	2	2	2	3	2	1	2	2	1	1	1	1	1	2	2	3	2	2
"426"	4	53	59	0	12	1	1	5	456.01724448	565.00657077	3	3	1	11740.2	497.64	12237.84	6000	600	0	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	1	2	1	3	1	1
"427"	4	53	59	0	3	1	1	5	456.01724448	565.00657077	4	2	2	1931.8	264.24	2196.04	1000	500	1	1	1	1	2	2	1	2	1	2	3	1	2	1	2	2	1	2	1	2	2	2	3	1	1
"428"	4	53	59	0	4	1	2	5	456.01724448	565.00657077	3	3	2	4481.56	349.2	4830.76	2000	500	1	1	1	2	1	1	1	2	2	2	3	1	2	2	2	2	2	2	2	1	2	1	3	2	1
"429"	4	53	59	0	5	1	2	5	456.01724448	565.00657077	1	1	2	207.5	695.13	902.63	1500	700	1	1	1	1	2	1	1	1	1	1	3	1	2	2	2	2	2	2	2	1	2	1	3	1	2
"430"	4	53	59	0	6	1	1	5	456.01724448	565.00657077	3	2	2	721	298.2	1019.2	1200	300	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	2	2	1	1	2	1	3	1	2
"431"	4	53	59	0	8	1	1	5	456.01724448	565.00657077	2	3	2	404	361.55	765.55	1000	180	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	2	1	3	1	2
"432"	4	53	59	0	9	1	1	5	456.01724448	565.00657077	3	3	2	1978.33	4.38	1982.71	3000	600	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	3	2	2
"433"	4	53	60	3	1	1	1	5	726.89459145	900.62431936	4	2	2	5787.22	366.36	6153.58	2200	500	1	1	1	1	1	1	1	2	2	1	3	1	2	1	2	2	2	2	2	1	2	2	1	1	1
"434"	4	53	60	3	11	1	1	5	726.89459145	900.62431936	4	2	2	391.4	361.33	752.73	500	300	1	2	1	1	3	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	1	3
"435"	4	53	60	3	12	1	1	5	726.89459145	900.62431936	4	2	2	751.9	0	751.9	1000	150	1	1	1	1	3	1	1	2	1	2	3	1	1	1	2	2	2	2	1	1	2	1	2	2	3
"436"	4	53	60	3	2	1	2	5	726.89459145	900.62431936	2	3	2	2004.05	10.77	2014.82	3000	600	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	1
"437"	4	53	60	3	4	1	2	5	726.89459145	900.62431936	3	2	2	1925.57	0	1925.57	2500	500	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	1	3	3	3
"438"	4	53	60	3	5	1	2	5	726.89459145	900.62431936	5	3	1	1228.61	225.15	1453.76	1500	300	0	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	2	2	1	1	2	1	3	1	1
"439"	4	53	60	3	7	1	1	5	726.89459145	900.62431936	2	2	2	2138.63	316.55	2455.18	2000	1000	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	1	2	1	3	1	2
"440"	4	53	60	3	9	1	1	5	726.89459145	900.62431936	2	2	2	2301.28	331.38	2632.65	1500	600	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	3	1	2
"441"	4	53	61	1	1	1	1	5	959.92009544	1189.34353449	1	3	2	1436.71	362.65	1799.36	3000	500	1	1	2	2	3	1	1	2	2	2	3	1	1	1	2	1	1	2	1	1	2	3	3	1	1
"442"	4	53	61	1	11	1	1	5	959.92009544	1189.34353449	2	2	3	2390.67	0	2390.67	3200	1000	1	1	2	2	1	2	1	2	1	2	1	2	2	2	2	1	1	2	2	1	2	2	2	1	1
"443"	4	53	61	1	13	1	2	5	959.92009544	1189.34353449	3	3	1	5624.59	542.4	6166.99	9000	2000	0	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	2	1
"444"	4	53	61	1	4	1	2	5	959.92009544	1189.34353449	5	3	1	1855.1	40.43	1895.53	1000	250	0	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
"445"	4	53	61	1	5	1	1	5	959.92009544	1189.34353449	4	3	2	2241.86	213.4	2455.26	3000	1000	1	1	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	2	2	1	2	2	3	2	1
"446"	4	53	61	1	7	1	1	5	959.92009544	1189.34353449	4	3	3	769.71	544.95	1314.66	400	150	3	1	2	1	3	3	2	2	2	2	2	2	1	1	2	1	1	2	2	1	1	2	3	1	2
"447"	4	53	61	1	8	1	1	5	959.92009544	1189.34353449	1	1	3	499.45	215.25	714.7	1500	1000	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	2	2	1	2	3	3	1	3
"448"	4	53	62	0	1	1	1	5	897.85650567	1112.44658279	1	1	3	1171.54	30.33	1201.87	2200	700	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	2	3	2	2	2
"449"	4	53	62	0	12	1	2	5	897.85650567	1112.44658279	3	3	2	1785.2	324.77	2109.97	3000	700	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	1	1	2	2	3	1	2
"450"	4	53	62	0	13	1	2	5	897.85650567	1112.44658279	2	2	2	2145.07	116.6	2261.67	2100	500	1	1	2	1	1	2	1	2	1	2	3	2	2	2	2	1	2	2	1	2	2	2	2	2	3
"451"	4	53	62	0	3	1	1	5	897.85650567	1112.44658279	3	1	1	2253.7	277.7	2531.4	1400	400	0	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	3	1	2
"452"	4	53	62	0	6	1	2	5	897.85650567	1112.44658279	2	3	1	763.31	301.75	1065.06	1200	300	0	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	3	3	3
"453"	4	53	62	0	7	1	2	5	897.85650567	1112.44658279	5	3	1	3234.25	468.9	3703.15	400	400	0	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	3	2	2
"454"	4	53	63	8	1	1	3	5	471.17241379	583.78386559	2	3	1	1490.28	333.3	1823.58	1000	600	0	1	1	1	3	1	1	2	1	2	3	3	2	2	1	2	2	2	1	2	2	2	3	2	2
"455"	4	53	63	8	11	1	1	5	471.17241379	583.78386559	5	3	1	796.35	355.16	1151.51	1000	260	0	2	2	2	2	3	1	2	2	2	1	1	2	2	2	2	1	2	1	2	2	1	3	2	2
"456"	4	53	63	8	12	1	1	5	471.17241379	583.78386559	1	3	1	629.38	33.11	662.48	500	300	0	2	2	1	2	3	2	2	1	2	2	3	2	2	2	1	1	2	1	2	2	1	2	2	2
"457"	4	53	63	8	13	1	1	5	471.17241379	583.78386559	1	1	2	873.55	200	1073.55	1000	600	1	1	2	1	3	2	1	2	1	3	3	3	1	2	1	1	1	2	1	1	1	3	2	2	2
"458"	4	53	63	8	2	1	2	5	471.17241379	583.78386559	3	2	3	909.34	101	1010.34	1500	400	1	2	2	3	3	3	2	2	1	3	3	3	1	2	2	2	1	2	2	2	2	2	3	1	2
"459"	4	53	63	8	4	1	1	5	471.17241379	583.78386559	3	3	2	3270.78	20	3290.78	1600	400	1	2	2	2	2	3	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2
"460"	4	53	63	8	5	1	1	5	471.17241379	583.78386559	2	1	2	1765.52	816	2581.52	2000	0	1	2	1	2	3	3	1	2	1	2	1	3	2	2	2	2	2	2	1	2	2	1	3	1	1
"461"	4	53	63	8	6	1	1	5	471.17241379	583.78386559	3	2	2	4523.8	172.11	4695.91	3000	500	1	2	2	2	2	3	1	2	2	2	3	3	2	1	2	2	2	2	1	1	1	3	3	2	2
"462"	4	53	63	8	8	1	1	5	471.17241379	583.78386559	3	2	3	1027.62	123.6	1151.22	2500	500	1	2	2	1	3	2	1	2	1	1	3	3	1	1	2	1	2	2	1	2	2	2	3	1	2
"463"	4	53	63	8	9	1	1	5	471.17241379	583.78386559	3	2	2	1057.22	200	1257.22	1000	600	1	1	1	1	3	3	1	2	3	3	3	3	1	1	1	1	2	2	1	2	2	1	3	2	3
"464"	4	53	64	6	10	1	1	5	688.15697407	852.62830907	2	3	2	1073.5	0	1073.5	2000	400	1	1	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2
"465"	4	53	64	6	2	1	2	5	688.15697407	852.62830907	4	3	2	706.08	13.52	719.6	1500	500	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
"466"	4	53	64	6	3	1	1	5	688.15697407	852.62830907	3	3	2	1728	204	1932	2000	600	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	2
"467"	4	53	64	6	4	1	1	5	688.15697407	852.62830907	2	3	1	2082.86	395.34	2478.2	3000	600	0	1	1	1	1	1	1	2	2	2	3	1	1	1	1	2	2	2	2	1	2	1	3	2	2
"468"	4	53	64	6	7	1	1	5	688.15697407	852.62830907	1	1	3	450.62	295.29	745.91	700	200	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1	2	2	3	2	2
"469"	4	53	64	6	8	1	2	5	688.15697407	852.62830907	1	3	1	767.5	0	767.5	800	400	0	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2
"470"	4	53	65	4	1	1	1	5	757.86200194	938.99302278	2	1	3	561.55	257.3	818.85	1500	600	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	2	2	2	1	2
"471"	4	53	65	4	10	1	1	5	757.86200194	938.99302278	1	2	2	4789.5	200	4989.5	6000	1000	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	2	2	2	1	2	1	2	2	2
"472"	4	53	65	4	2	1	1	5	757.86200194	938.99302278	3	3	1	18401.67	0	18401.67	10000	1000	0	1	2	1	2	1	1	1	2	2	3	1	1	1	2	1	2	2	2	1	2	2	2	2	2
"473"	4	53	65	4	4	1	1	5	757.86200194	938.99302278	2	2	2	951	19.28	970.28	1300	400	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	2	3	2	2	1
"474"	4	53	65	4	6	1	1	5	757.86200194	938.99302278	2	2	2	1855.5	45.86	1901.36	2000	700	1	1	1	1	2	1	1	1	2	2	3	1	1	2	2	2	2	1	2	1	2	1	2	1	2
"475"	4	53	65	4	7	1	1	5	757.86200194	938.99302278	2	2	2	465.11	384.83	849.95	2000	300	1	1	1	1	3	2	1	2	2	2	3	1	2	2	2	1	2	1	2	1	2	1	2	1	2
"476"	4	53	65	4	8	1	1	5	757.86200194	938.99302278	2	3	2	1117.55	458	1575.55	2500	1000	1	1	1	2	3	2	1	2	2	2	3	1	1	2	1	2	2	2	2	1	2	1	2	2	2
"477"	4	53	66	2	1	1	1	5	535.79338148	663.84941529	1	3	1	1716.37	252.5	1968.87	3000	1000	0	1	1	2	1	1	1	2	3	2	3	1	2	2	2	1	2	2	1	1	2	2	3	2	2
"478"	4	53	66	2	12	1	1	5	535.79338148	663.84941529	3	1	2	1527.68	385.88	1913.56	1000	300	1	1	2	1	2	2	1	2	2	2	3	2	2	2	1	1	1	2	2	2	2	2	2	2	2
"479"	4	53	66	2	13	1	1	5	535.79338148	663.84941529	1	2	3	730.9	568	1298.9	1000	250	1	1	1	1	3	2	1	1	1	2	3	1	1	2	1	1	1	2	2	2	2	1	2	1	1
"480"	4	53	66	2	2	1	1	5	535.79338148	663.84941529	4	3	1	5720	291.7	6011.7	6000	800	0	1	1	1	3	1	1	2	1	1	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2
"481"	4	53	66	2	4	1	1	5	535.79338148	663.84941529	1	1	3	576.46	5.4	581.86	1000	350	1	1	1	1	3	1	1	2	2	2	3	1	1	2	1	1	1	1	2	1	2	3	2	1	2
"482"	4	53	66	2	5	1	1	5	535.79338148	663.84941529	1	1	2	891.32	184.3	1075.62	600	300	1	2	1	1	3	1	1	2	1	2	3	1	2	2	1	1	1	1	2	2	2	3	2	2	1
"483"	4	53	66	2	6	1	1	5	535.79338148	663.84941529	2	3	1	865.28	444.24	1309.52	1000	400	0	2	1	1	2	1	1	2	1	2	3	1	2	1	2	2	2	2	2	1	2	1	3	2	3
"484"	4	53	66	2	7	1	1	5	535.79338148	663.84941529	2	3	2	660.28	325.24	985.51	2000	1000	1	1	1	1	1	1	1	1	2	2	3	1	2	2	2	2	2	1	2	2	2	1	3	1	3
