"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"prod_num_quadro_grupo_pro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"metodo_quantkg"	"quant_kg"	"cod_local_compra"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"
"14284"	11	53	18	2	10	1	3	591.89733152	733.36235763	65	86	2411	1	2.29	52	1.05	2.4	91523.62	3	424	4.13	428.13	-2	0	101	0	0	0
"14285"	11	53	18	2	10	1	3	591.89733152	733.36235763	65	84	301	1	2.49	52	0.83	2.07	78939.12	3	424	4.13	428.13	0	0.9	101	0.01	901	14501
"14286"	11	53	18	2	10	1	3	591.89733152	733.36235763	66	67	101	1	0.6	52	1.08	0.65	24787.65	3	424	4.13	428.13	4	0.2	1001	0.01	1701	0
"14287"	11	53	18	2	10	1	3	591.89733152	733.36235763	66	64	601	1	1	52	1.02	1.02	38897.54	3	424	4.13	428.13	0	1	1001	0.01	4803	0
"14288"	11	53	18	2	10	1	3	591.89733152	733.36235763	66	67	1201	1	0.5	52	1.1	0.55	20974.16	3	424	4.13	428.13	4	0.085	1001	0.01	1101	0
"14289"	11	53	18	2	10	1	3	591.89733152	733.36235763	67	86	1801	1	2.59	52	0.98	2.54	96862.5	3	424	4.13	428.13	-2	0	101	0	0	0
"14290"	11	53	18	2	10	1	3	591.89733152	733.36235763	63	90	301	1	20	52	1.01	20.2	770323.82	3	424	4.13	428.13	-1	0	12501	0.01	1901	0
"14291"	11	53	18	2	13	1	3	591.89733152	733.36235763	66	89	501	1	3.99	52	1.02	4.07	155208.81	0	2100	21.63	2121.63	-2	0	10403	0	0	0
"14292"	11	53	18	2	13	1	3	591.89733152	733.36235763	63	82	102	1	2.45	52	1.04	2.55	97243.85	0	2100	21.63	2121.63	0	1.5	301	0.02	4701	0
"14293"	11	53	18	2	13	1	3	591.89733152	733.36235763	63	80	5201	1	1.99	52	0.97	1.93	73600.25	0	2100	21.63	2121.63	0	0.2	301	0.01	1301	6902
"14294"	11	53	18	2	13	1	3	591.89733152	733.36235763	63	76	901	1	2.99	52	1.12	3.35	127751.72	0	2100	21.63	2121.63	0	1	901	0.01	4803	0
"14295"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	70	101	1	0.75	52	1.04	0.78	29745.18	0	2100	21.63	2121.63	0	1	301	0.01	4803	0
"14296"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	89	105	1	2.15	52	1	2.15	81989.91	0	2100	21.63	2121.63	-2	0	301	0	0	0
"14297"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	89	1201	1	2.65	52	1.01	2.68	102201.38	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14298"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	67	1201	1	0.69	52	1.11	0.77	29363.83	0	2100	21.63	2121.63	4	0.085	101	0.01	1901	0
"14299"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	67	4201	1	2.99	52	1.13	3.38	128895.77	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14300"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	65	3401	1	1.65	52	0.96	1.58	60253.05	0	2100	21.63	2121.63	0	0.5	101	5	4501	0
"14301"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	65	4802	1	1.7	52	0.96	1.63	62159.79	0	2100	21.63	2121.63	0	0.18	101	0.02	1901	9402
"14302"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	68	4201	1	1.46	52	1.02	1.49	56820.92	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14303"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	601	1	0.59	52	1.02	0.6	22880.91	0	2100	21.63	2121.63	1	0.191	101	0.01	1901	0
"14304"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	5101	1	0.72	52	1.66	1.2	45761.81	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14305"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	89	301	1	1.1	52	1.08	1.19	45380.46	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14306"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	89	105	1	2.09	52	1	2.09	79701.82	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14307"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	82	2501	1	2.15	52	0.98	2.11	80464.52	0	2100	21.63	2121.63	0	0.25	101	2.5	4501	0
"14308"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	89	301	1	0.99	52	1.08	1.07	40804.28	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14309"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	3701	1	0.57	52	1.2	0.68	25931.69	0	2100	21.63	2121.63	0	0.585	101	5.85	4501	0
"14310"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	5401	1	0.24	52	1.13	0.27	10296.41	0	2100	21.63	2121.63	0	0.145	101	0.01	1901	35002
"14311"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	64	401	1	1.84	52	1.1	2.02	77032.38	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14312"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	89	420	1	1.99	52	1.01	2.01	76651.03	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14313"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	4301	1	1.68	52	1.13	1.9	72456.2	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14314"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	77	1901	1	2.49	52	1.02	2.54	96862.5	0	2100	21.63	2121.63	0	0.31	101	3.1	4501	0
"14315"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	81	2209	1	2.15	52	0.97	2.09	79701.82	0	2100	21.63	2121.63	0	0.566	101	5.66	4501	0
"14316"	11	53	18	2	13	1	3	591.89733152	733.36235763	66	80	2201	1	0.59	52	0.97	0.57	21736.86	0	2100	21.63	2121.63	0	0.05	101	0.01	1302	11401
"14317"	11	53	18	2	13	1	3	591.89733152	733.36235763	67	67	5701	1	1.43	52	0.69	0.99	37753.49	0	2100	21.63	2121.63	0	0.6	101	0.06	1901	9201
"14318"	11	53	18	2	13	1	3	591.89733152	733.36235763	67	67	3901	1	1.44	52	1.2	1.73	65973.28	0	2100	21.63	2121.63	0	1.46	101	0.01	4803	0
"14319"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	71	301	1	9.89	52	1.13	11.18	426347.54	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14320"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	71	1301	1	4.58	52	1.05	4.81	183428.59	0	2100	21.63	2121.63	0	1.5	101	0.02	4803	0
"14321"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	78	703	1	3.45	52	1	3.45	131565.21	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14322"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	81	2205	1	6.79	52	0.97	6.59	251308.61	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14323"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	63	1501	1	5.39	52	0.98	5.28	201351.97	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14324"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	83	101	1	14.53	52	1.08	15.69	598335.68	0	2100	21.63	2121.63	1	4.29	101	0.01	201	0
"14325"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	68	1102	1	1.99	52	1.02	2.03	77413.73	0	2100	21.63	2121.63	1	1.473	101	0.01	701	0
"14326"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	68	3401	1	5.99	52	1.18	7.07	269613.34	0	2100	21.63	2121.63	1	8.135	101	0.01	1901	0
"14327"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	67	6201	1	0.64	52	0.99	0.63	24024.95	0	2100	21.63	2121.63	0	0.1	101	1	4501	0
"14328"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	67	5001	1	3.49	52	1.01	3.52	134234.65	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14329"	11	53	18	2	13	1	3	591.89733152	733.36235763	64	68	1802	1	1.65	52	1	1.65	62922.49	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14330"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	71	2501	1	5.99	52	0.96	5.75	219275.34	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14331"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	64	101	1	1.87	52	1.1	2.06	78557.78	0	2100	21.63	2121.63	0	1	101	0.01	4803	0
"14332"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	86	3901	1	1.95	52	1.04	2.03	77413.73	0	2100	21.63	2121.63	-2	0	101	0	0	0
"14333"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	64	604	1	0.6	52	1.02	0.61	23262.25	0	2100	21.63	2121.63	6	0.517	101	0.01	1901	10502
"14334"	11	53	18	2	13	1	3	591.89733152	733.36235763	66	80	5201	1	0.59	52	0.97	0.57	21736.86	0	2100	21.63	2121.63	0	0.14	101	0.01	1301	8001
"14335"	11	53	18	2	13	1	3	591.89733152	733.36235763	69	78	901	1	4.98	52	1.02	5.08	193725	0	2100	21.63	2121.63	0	1.4	101	0.01	4803	0
"14336"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	79	3603	1	1.29	52	0.95	1.23	46905.86	0	2100	21.63	2121.63	0	1	101	0.01	4701	0
"14337"	11	53	18	2	13	1	3	591.89733152	733.36235763	67	70	4301	1	0.69	52	1	0.69	26313.04	0	2100	21.63	2121.63	0	0.2	101	0.01	2103	6901
"14338"	11	53	18	2	13	1	3	591.89733152	733.36235763	63	80	1501	1	1.05	52	1	1.05	40041.58	0	2100	21.63	2121.63	1	0.321	301	0.03	1901	0
"14339"	11	53	18	2	13	1	3	591.89733152	733.36235763	65	65	105	1	5.99	52	1.02	6.11	233003.89	0	2100	21.63	2121.63	0	0.4	101	0.01	2201	4302
"14340"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	86	2201	1	2.95	52	1.01	2.98	113641.83	0	742.6	498.65	1241.25	-2	0	101	0	0	0
"14341"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	79	3601	1	1.59	52	0.97	1.54	58727.66	0	742.6	498.65	1241.25	0	1	101	0.01	4701	0
"14342"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	69	807	1	1.99	52	1.02	2.03	77413.73	0	742.6	498.65	1241.25	0	0.2	101	0.01	1001	6902
"14343"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	82	2402	1	0.69	52	1.04	0.72	27457.09	0	742.6	498.65	1241.25	0	0.035	101	0.01	1301	12002
"14344"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	89	301	1	0.45	52	1.16	0.52	19830.12	0	742.6	498.65	1241.25	-2	0	101	0	0	0
"14345"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	65	604	1	1.15	52	1.02	1.17	44617.77	0	742.6	498.65	1241.25	0	0.5	101	0.01	1301	3401
"14346"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	71	1301	1	8.81	52	1.11	9.78	372958.76	0	742.6	498.65	1241.25	0	1.27	101	0.01	4803	0
"14347"	11	53	18	2	4	1	3	591.89733152	733.36235763	64	74	501	1	4.42	52	1.09	4.82	183809.94	0	742.6	498.65	1241.25	0	3.7	101	0.04	4803	0
"14348"	11	53	18	2	4	1	3	591.89733152	733.36235763	64	78	602	1	7.14	52	1.08	7.71	294019.64	0	742.6	498.65	1241.25	0	1.79	101	0.02	4803	0
"14349"	11	53	18	2	4	1	3	591.89733152	733.36235763	64	80	101	1	1.12	52	1.01	1.13	43092.37	0	742.6	498.65	1241.25	0	0.235	301	2.35	4502	0
"14350"	11	53	18	2	4	1	3	591.89733152	733.36235763	65	63	1501	1	4.55	52	0.95	4.32	164742.52	0	742.6	498.65	1241.25	0	1	101	0.01	4803	0
"14351"	11	53	18	2	4	1	3	591.89733152	733.36235763	65	82	2601	1	2.39	52	1.02	2.44	93049.02	0	742.6	498.65	1241.25	0	0.25	101	0.01	1301	6102
"14352"	11	53	18	2	4	1	3	591.89733152	733.36235763	65	82	103	1	2.99	52	1.04	3.11	118599.36	0	742.6	498.65	1241.25	0	2	101	0.02	4701	0
"14353"	11	53	18	2	4	1	3	591.89733152	733.36235763	65	80	101	1	1.75	52	1.01	1.77	67498.67	0	742.6	498.65	1241.25	1	0.43	301	0.11	1901	0
"14354"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	80	3404	1	1.75	52	1.08	1.89	72074.85	0	742.6	498.65	1241.25	0	0.4	101	0.01	1301	4302
"14355"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	77	2801	1	3.5	52	1.02	3.57	136141.39	0	742.6	498.65	1241.25	0	0.701	101	7.01	4501	0
"14356"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	89	105	1	1.39	52	0.99	1.38	52626.08	0	742.6	498.65	1241.25	-2	0	101	0	0	0
"14357"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	80	101	1	0.95	52	1.01	0.96	36609.45	0	742.6	498.65	1241.25	0	0.2	101	2	4501	0
"14358"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	68	201	1	1.27	52	1.35	1.71	65210.58	0	742.6	498.65	1241.25	0	0.85	101	8.5	4501	0
"14359"	11	53	18	2	4	1	3	591.89733152	733.36235763	65	79	1602	1	1.5	52	1.05	1.58	60253.05	0	742.6	498.65	1241.25	6	0.302	301	1.5	4501	0
"14360"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	80	3404	1	1.79	52	1.08	1.93	73600.25	0	742.6	498.65	1241.25	0	0.4	101	0.01	1301	4302
"14361"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	80	4811	1	1.95	52	1	1.95	74362.94	0	742.6	498.65	1241.25	0	0.2	101	0.01	1301	6902
"14362"	11	53	18	2	4	1	3	591.89733152	733.36235763	63	67	5101	1	2.49	52	1.12	2.79	106396.21	0	742.6	498.65	1241.25	0	2.85	101	0.03	4803	0
"14363"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	71	1101	1	3.77	52	1.02	3.85	146819.14	0	742.6	498.65	1241.25	0	0.48	101	4.8	4501	0
"14364"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	79	110	1	1.38	52	0.97	1.34	51100.69	0	742.6	498.65	1241.25	0	1	101	0.01	4701	0
"14365"	11	53	18	2	4	1	3	591.89733152	733.36235763	67	80	2204	1	1.99	52	1	1.99	75888.34	0	742.6	498.65	1241.25	1	0.334	101	0.01	1301	0
"14366"	11	53	18	2	5	1	3	591.89733152	733.36235763	67	80	101	1	0.5	52	1.01	0.51	19448.77	0	973.23	20.83	994.06	1	0.124	301	0.02	1901	0
"14367"	11	53	18	2	5	1	3	591.89733152	733.36235763	64	80	101	1	1.5	52	1.01	1.52	57964.96	0	973.23	20.83	994.06	1	0.369	301	0.04	1901	0
"14368"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	69	501	1	9.99	52	1.02	10.19	388594.05	0	5909.44	35.75	5945.18	0	1	101	0.01	2201	13904
"14369"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	67	105	1	0.49	52	1.01	0.49	18686.07	0	5909.44	35.75	5945.18	4	0.2	101	0.01	1901	0
"14370"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	85	1503	1	3.3	52	1.04	3.43	130802.51	0	5909.44	35.75	5945.18	0	0.3	101	0.02	1301	7801
"14371"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	86	1703	1	2.79	52	1.06	2.96	112879.13	0	5909.44	35.75	5945.18	-2	0	101	0	0	0
"14372"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	83	101	1	5.04	52	1.08	5.44	207453.54	0	5909.44	35.75	5945.18	0	1.065	101	0.03	1001	15601
"14373"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	82	101	1	2.99	52	1.04	3.11	118599.36	0	5909.44	35.75	5945.18	0	2	101	0.01	901	13504
"14374"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	86	5901	1	4.68	52	1.02	4.77	181903.2	0	5909.44	35.75	5945.18	-2	0	101	0	0	0
"14375"	11	53	18	2	6	1	3	591.89733152	733.36235763	63	86	1801	1	0.89	52	0.99	0.88	33558.66	0	5909.44	35.75	5945.18	-2	0	101	0	0	0
"14376"	11	53	18	2	8	1	3	591.89733152	733.36235763	67	80	105	1	0.2	52	1	0.2	7626.97	0	1249.93	0	1249.93	1	0.049	301	0.01	1901	0
"14377"	11	53	18	2	8	1	3	591.89733152	733.36235763	65	80	801	1	2	52	1.06	2.12	80845.87	0	1249.93	0	1249.93	1	0.212	301	0.1	1901	0
"14378"	11	53	18	2	8	1	3	591.89733152	733.36235763	65	82	102	1	3.3	52	1.05	3.47	132327.9	0	1249.93	0	1249.93	0	2	101	0.02	4701	0
"14379"	11	53	18	2	8	1	3	591.89733152	733.36235763	66	80	801	1	1	52	1.06	1.06	40422.93	0	1249.93	0	1249.93	1	0.106	301	0.05	1901	0
"14380"	11	53	18	2	8	1	3	591.89733152	733.36235763	67	80	801	1	0.6	52	1.06	0.64	24406.3	0	1249.93	0	1249.93	1	0.064	301	0.03	1901	0
"14381"	11	53	18	2	8	1	3	591.89733152	733.36235763	63	82	102	1	3.58	52	1.05	3.76	143387.01	0	1249.93	0	1249.93	0	2.5	101	0.01	901	31504
"14382"	11	53	18	2	8	1	3	591.89733152	733.36235763	63	82	2501	1	2.89	52	0.98	2.83	107921.6	0	1249.93	0	1249.93	0	0.25	101	0.01	1301	6102
"14383"	11	53	18	2	8	1	3	591.89733152	733.36235763	63	78	3301	1	1.49	52	1	1.49	56820.92	0	1249.93	0	1249.93	4	0.312	101	0.06	1901	0
"14384"	11	53	18	2	8	1	3	591.89733152	733.36235763	63	69	201	1	3.63	52	1.07	3.88	147963.19	0	1249.93	0	1249.93	0	5	101	0.05	4803	0
"14385"	11	53	18	2	8	1	3	591.89733152	733.36235763	64	68	1102	1	2	52	1.02	2.04	77795.08	0	1249.93	0	1249.93	0	2	101	0.02	4803	0
"14386"	11	53	18	2	8	1	3	591.89733152	733.36235763	64	68	3401	1	3.8	52	1.21	4.6	175420.28	0	1249.93	0	1249.93	0	6	101	0.06	4803	0
"14387"	11	53	18	2	8	1	3	591.89733152	733.36235763	65	78	103	1	12	52	1.05	12.6	480499.02	0	1249.93	0	1249.93	1	2.625	101	0.01	1901	0
"14388"	11	53	18	2	8	1	3	591.89733152	733.36235763	64	79	3601	1	3.8	52	0.95	3.61	137666.78	0	1249.93	0	1249.93	0	1	101	0.01	4701	0
"14389"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	86	1801	1	1.79	52	0.97	1.74	66354.63	0	3060	309.5	3369.5	-2	0	101	0	0	0
"14390"	11	53	18	2	9	1	3	591.89733152	733.36235763	63	80	101	1	1.98	52	1	1.98	75506.99	0	3060	309.5	3369.5	0	0.35	301	0.07	1903	11402
"14391"	11	53	18	2	9	1	3	591.89733152	733.36235763	63	79	3603	1	1.55	52	0.96	1.49	56820.92	0	3060	309.5	3369.5	0	1	301	0.01	4701	0
"14392"	11	53	18	2	9	1	3	591.89733152	733.36235763	63	79	1507	1	2.55	52	1.02	2.6	99150.59	0	3060	309.5	3369.5	0	0.5	101	0.01	2201	3402
"14393"	11	53	18	2	9	1	3	591.89733152	733.36235763	63	78	3501	1	2.49	52	1.02	2.54	96862.5	0	3060	309.5	3369.5	5	0.227	101	0.01	701	0
"14394"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	65	301	1	2.6	52	0.94	2.44	93049.02	0	3060	309.5	3369.5	0	0.5	101	0.01	1301	3402
"14395"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	65	301	1	1.9	52	0.94	1.79	68261.37	0	3060	309.5	3369.5	0	0.5	101	0.01	1301	3402
"14396"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	79	1602	1	1.79	52	1.04	1.86	70930.81	0	3060	309.5	3369.5	0	0.5	101	0.01	2201	3402
"14397"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	79	1201	1	5.37	52	0.95	5.1	194487.7	0	3060	309.5	3369.5	0	1.8	101	0.03	1903	3002
"14398"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	79	1201	1	2.89	52	0.95	2.75	104870.82	0	3060	309.5	3369.5	0	0.6	101	0.01	1901	3002
"14399"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	68	5201	1	3.9	52	1.19	4.64	176945.67	0	3060	309.5	3369.5	1	0.608	101	0.03	3702	0
"14400"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	68	3601	1	9.66	52	1.34	12.94	493464.86	0	3060	309.5	3369.5	0	2.5	101	0.03	4803	0
"14401"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	81	5202	1	3.15	52	1.02	3.21	122412.84	0	3060	309.5	3369.5	0	0.5	101	5	4504	0
"14402"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	69	10221	1	3.9	52	1.02	3.98	151776.67	0	3060	309.5	3369.5	1	0.367	101	0.01	2201	0
"14403"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	67	1704	1	1.29	52	1.02	1.32	50337.99	0	3060	309.5	3369.5	1	0.312	101	0.01	1101	0
"14404"	11	53	18	2	9	1	3	591.89733152	733.36235763	65	80	101	1	2	52	1	2	76269.69	0	3060	309.5	3369.5	0	0.4	101	0.08	1903	11402
"14405"	11	53	18	2	9	1	3	591.89733152	733.36235763	65	89	417	1	6.8	52	1.02	6.94	264655.81	0	3060	309.5	3369.5	-2	0	101	0	0	0
"14406"	11	53	18	2	9	1	3	591.89733152	733.36235763	69	80	101	1	1.9	52	1	1.9	72456.2	0	3060	309.5	3369.5	0	0.27	101	2.7	4504	0
"14407"	11	53	18	2	9	1	3	591.89733152	733.36235763	66	79	110	1	1.55	52	0.96	1.49	56820.92	0	3060	309.5	3369.5	0	1	101	0.01	4701	0
"14408"	11	53	18	2	9	1	3	591.89733152	733.36235763	66	80	5201	1	2	52	0.99	1.98	75506.99	0	3060	309.5	3369.5	1	0.283	101	0.02	1903	0
"14409"	11	53	18	2	9	1	3	591.89733152	733.36235763	66	80	101	1	1.9	52	1	1.9	72456.2	0	3060	309.5	3369.5	0	0.27	101	2.7	4504	0
"14410"	11	53	18	2	9	1	3	591.89733152	733.36235763	67	80	101	1	2	52	1	2	76269.69	0	3060	309.5	3369.5	0	0.4	101	0.08	1903	11402
"14411"	11	53	18	2	9	1	3	591.89733152	733.36235763	68	80	101	1	2.5	52	1	2.5	95337.11	0	3060	309.5	3369.5	0	0.5	101	0.1	1903	11402
"14412"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	68	1801	1	3.9	52	0.94	3.67	139954.87	0	3060	309.5	3369.5	1	3.314	101	0.03	703	0
"14413"	11	53	18	2	9	1	3	591.89733152	733.36235763	63	69	2901	1	0.59	52	1.02	0.6	22880.91	0	3060	309.5	3369.5	0	0.5	101	0.01	1301	3402
"14414"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	77	401	1	1.85	52	1.02	1.89	72074.85	0	3060	309.5	3369.5	1	0.338	101	0.01	3701	0
"14415"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	80	101	1	1.98	52	1	1.98	75506.99	0	3060	309.5	3369.5	0	0.35	101	0.07	1903	11402
"14416"	11	53	18	2	9	1	3	591.89733152	733.36235763	64	71	3801	1	8.25	52	1.05	8.66	330247.74	0	3060	309.5	3369.5	6	1.741	101	0.01	1901	4302
"14417"	11	53	18	2	9	1	3	591.89733152	733.36235763	66	82	2501	1	2.49	52	0.99	2.47	94193.06	0	3060	309.5	3369.5	0	0.25	101	0.01	1301	6102
"14418"	11	53	19	0	1	1	3	575.3030303	712.80197457	68	80	105	1	0.5	52	1.01	0.51	18903.51	0	3532.4	538.71	4071.11	0	0.1	301	0.02	1903	11401
"14419"	11	53	19	0	1	1	3	575.3030303	712.80197457	67	85	301	1	2	52	1.05	2.1	77837.98	0	3532.4	538.71	4071.11	1	0.143	301	0.02	1903	0
"14420"	11	53	19	0	1	1	3	575.3030303	712.80197457	68	85	301	1	2.95	52	1.05	3.1	114903.68	0	3532.4	538.71	4071.11	1	0.212	301	0.01	1901	0
"14421"	11	53	19	0	1	1	3	575.3030303	712.80197457	63	89	602	1	12.5	52	0.97	12.13	449606.97	0	3532.4	538.71	4071.11	-2	0	101	0	0	0
"14422"	11	53	19	0	1	1	3	575.3030303	712.80197457	63	89	602	1	15	52	0.97	14.55	539305.97	0	3532.4	538.71	4071.11	-2	0	101	0	0	0
"14423"	11	53	19	0	1	1	3	575.3030303	712.80197457	64	80	801	1	1	52	1.02	1.02	37807.02	0	3532.4	538.71	4071.11	1	0.102	301	0.2	1903	0
"14424"	11	53	19	0	1	1	3	575.3030303	712.80197457	67	80	801	1	2.6	52	1.02	2.65	98224.11	0	3532.4	538.71	4071.11	0	0.26	301	2.6	4504	0
"14425"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	80	101	1	2	52	1	2	74131.41	0	1308.53	130.88	1439.41	1	0.485	301	0.04	1903	0
"14426"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	71	9101	1	13	52	1.02	13.26	491491.22	0	1308.53	130.88	1439.41	2	1.641	101	999.99	4803	0
"14427"	11	53	19	0	10	1	3	575.3030303	712.80197457	65	86	6301	1	1	52	1.01	1.01	37436.36	0	1308.53	130.88	1439.41	-2	0	101	0	0	0
"14428"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	81	2211	1	13	52	0.98	12.74	472217.05	0	1308.53	130.88	1439.41	2	1.69	101	999.99	4803	0
"14429"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	82	102	1	2.5	52	1.03	2.58	95629.51	0	1308.53	130.88	1439.41	0	2	5601	0.01	901	13502
"14430"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	89	802	1	1.5	52	1.01	1.52	56339.87	0	1308.53	130.88	1439.41	-2	0	1306	0	0	0
"14431"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	83	101	1	16	52	1.05	16.8	622703.8	0	1308.53	130.88	1439.41	1	4.594	2008	0.01	201	0
"14432"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	85	3801	1	4	52	1.01	4.04	149745.44	0	1308.53	130.88	1439.41	1	0.292	1114	0.02	8204	0
"14433"	11	53	19	0	10	1	3	575.3030303	712.80197457	63	83	101	1	9	52	1.05	9.45	350270.89	0	1308.53	130.88	1439.41	0	1.8	1114	0.03	906	15201
"14434"	11	53	19	0	11	1	3	575.3030303	712.80197457	63	89	501	1	2	52	1.01	2.02	74872.72	0	1664	13.6	1677.6	-2	0	101	0	0	0
"14435"	11	53	19	0	11	1	3	575.3030303	712.80197457	64	71	9101	1	20	52	1.02	20.4	756140.33	0	1664	13.6	1677.6	0	2	101	0.02	4803	0
"14436"	11	53	19	0	11	1	3	575.3030303	712.80197457	64	79	3801	1	2	52	0.99	1.98	73390.09	0	1664	13.6	1677.6	0	1	301	0.01	202	13902
"14437"	11	53	19	0	11	1	3	575.3030303	712.80197457	64	80	101	1	3	52	1	3	111197.11	0	1664	13.6	1677.6	0	0.5	301	0.1	1903	11401
"14438"	11	53	19	0	11	1	3	575.3030303	712.80197457	68	71	9101	1	30	52	1.02	30.6	1134210.5	0	1664	13.6	1677.6	0	3	101	0.03	4803	0
