"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"mes"	"qtd_meses"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_local_compra"
"524"	7	53	49	2	11	1	5	530.04015193	656.72114868	10	501	3	22	5	3	1	1.03	22.66	44643.9	0	340.27	105.75	446.02	8303
"525"	7	53	49	2	11	1	5	530.04015193	656.72114868	10	101	1	280	7	12	1	1.05	294	2316912.21	0	340.27	105.75	446.02	7501
"526"	7	53	49	2	12	1	5	530.04015193	656.72114868	10	501	3	24	6	5	1	1.03	24.72	81170.73	0	1309.13	352.94	1662.07	7302
"527"	7	53	49	2	13	1	5	530.04015193	656.72114868	10	101	1	200	7	3	1	1.05	210	413734.32	0	1589.95	0	1589.95	7501
"528"	7	53	49	2	6	1	5	530.04015193	656.72114868	11	801	1	48	0	0	1	1.06	50.88	33413.97	0	1400.46	309	1709.46	2101
"529"	7	53	49	2	7	1	5	530.04015193	656.72114868	10	501	3	65	5	3	1	1.03	66.95	131902.44	0	575.95	289.26	865.21	8303
"530"	7	53	50	6	10	1	5	558.06005812	691.43788648	10	501	3	12	4	4	1	1.04	12.48	34516.58	0	1250.97	199.84	1450.81	8303
"531"	7	53	50	6	11	1	5	558.06005812	691.43788648	10	501	3	75	3	1	1	1.04	78	53932.16	0	1822.5	279.1	2101.6	8303
"532"	7	53	50	6	12	1	5	558.06005812	691.43788648	10	101	1	170	6	12	1	1.06	180.2	1495165.29	0	1230.44	0	1230.44	7501
"533"	7	53	50	6	13	1	5	558.06005812	691.43788648	10	501	1	107	6	3	1	1.03	110.21	228610.11	0	8315.89	406.63	8722.51	8303
"534"	7	53	50	6	4	1	5	558.06005812	691.43788648	10	101	1	350	1	12	1	1.08	378	3136362.25	0	1075.49	0	1075.49	7501
"535"	7	53	50	6	4	1	5	558.06005812	691.43788648	10	501	1	100	3	6	1	1.04	104	431457.24	0	1075.49	0	1075.49	8202
"536"	7	53	50	6	6	1	5	558.06005812	691.43788648	10	501	3	27	6	3	1	1.03	27.81	57686.66	0	428	350.05	778.05	8303
"537"	7	53	50	6	9	1	5	558.06005812	691.43788648	12	901	1	999999.99	0	0	1	1.08	87.55	60535.39	1	3424.51	0	3424.51	0
"538"	7	53	50	6	9	1	5	558.06005812	691.43788648	10	501	3	22	3	6	1	1.04	22.88	94920.59	0	3424.51	0	3424.51	8303
"539"	7	53	51	4	13	1	5	803.94936368	996.09538574	10	101	1	350	7	6	1	1.05	367.5	2196390.33	0	6863.71	27.7	6891.41	7501
"540"	7	53	51	4	13	1	5	803.94936368	996.09538574	12	401	1	150	0	0	1	1.05	157.5	156885.02	0	6863.71	27.7	6891.41	0
"541"	7	53	51	4	3	1	5	803.94936368	996.09538574	10	101	1	170	5	12	1	1.06	180.2	2153956.66	0	1173.25	121.04	1294.29	7502
"542"	7	53	51	4	4	1	5	803.94936368	996.09538574	10	501	1	67.53	2	12	1	1.06	71.58	855606.09	0	569.31	84.21	653.52	8303
"543"	7	53	51	4	5	1	5	803.94936368	996.09538574	10	501	1	110	3	6	1	1.04	114.4	683719.87	0	1049.93	193.03	1242.96	8202
"544"	7	53	51	4	6	1	5	803.94936368	996.09538574	10	501	1	120	2	1	1	1.06	127.2	126703.33	0	2615.71	60.89	2676.6	8303
"545"	7	53	51	4	8	1	5	803.94936368	996.09538574	10	501	1	42	6	5	1	1.03	43.26	215455.43	0	1294.42	207.43	1501.84	8303
"546"	7	53	52	2	12	1	5	456.20743034	565.24221155	10	502	1	69	1	1	1	1.07	73.83	41731.83	0	4997.08	299.85	5296.93	8305
"547"	7	53	52	2	13	1	5	456.20743034	565.24221155	10	101	1	300	7	4	1	1.05	315	712205.19	0	4095.91	0	4095.91	7501
"548"	7	53	52	2	13	1	5	456.20743034	565.24221155	12	401	1	50	0	0	1	1.05	52.5	29675.22	0	4095.91	0	4095.91	0
"549"	7	53	52	2	13	1	5	456.20743034	565.24221155	10	101	1	350	3	8	1	1.07	374.5	1693465.67	0	4095.91	0	4095.91	7501
"550"	7	53	52	2	3	1	5	456.20743034	565.24221155	11	99901	1	999999.99	0	0	1	1.08	1479.6	836332.38	1	639.17	339.6	978.77	2101
"551"	7	53	52	2	3	1	5	456.20743034	565.24221155	11	1601	1	1000	0	0	1	1.1	1100	621766.43	0	639.17	339.6	978.77	2101
"552"	7	53	52	2	8	1	5	456.20743034	565.24221155	10	501	3	23	5	4	1	1.03	23.69	53562.35	0	1283.11	247.1	1530.21	8303
"553"	7	53	52	2	9	1	5	456.20743034	565.24221155	10	501	1	82	5	6	1	1.03	84.46	286442.14	0	2193.56	196.35	2389.9	8303
"554"	7	53	53	0	1	1	5	468.82320408	580.87318856	10	501	3	23.7	6	6	1	1.03	24.41	85074.69	0	5245.8	812.13	6057.93	8303
"555"	7	53	53	0	1	1	5	468.82320408	580.87318856	11	1601	3	2000	0	0	1	1.1	2200	1277921.01	0	5245.8	812.13	6057.93	2101
"556"	7	53	53	0	10	1	5	468.82320408	580.87318856	11	1601	1	2000	0	0	1	1.11	2220	1289538.48	0	1813	255	2068	2112
"557"	7	53	53	0	12	1	5	468.82320408	580.87318856	10	101	1	200	7	6	1	1.05	210	731900.22	0	1318.8	111	1429.8	7501
"558"	7	53	53	0	13	1	5	468.82320408	580.87318856	11	1301	1	400	0	0	1	1.11	444	257907.7	0	2154.59	296.98	2451.57	7502
"559"	7	53	53	0	2	1	5	468.82320408	580.87318856	11	1601	1	1150	0	0	1	1.1	1265	734804.58	0	2503.17	490.23	2993.39	7501
"560"	7	53	53	0	2	1	5	468.82320408	580.87318856	10	501	3	38.4	6	6	1	1.03	39.55	137841.21	0	2503.17	490.23	2993.39	8303
"561"	7	53	53	0	4	1	5	468.82320408	580.87318856	10	501	2	23.69	5	5	1	1.03	24.4	70866.53	0	140.75	350.33	491.09	8303
"562"	7	53	53	0	7	1	5	468.82320408	580.87318856	10	101	1	330	6	12	1	1.06	349.8	2438273.3	0	1591.24	0	1591.24	7502
"563"	7	53	53	0	8	1	5	468.82320408	580.87318856	10	101	1	200	6	6	1	1.06	212	738870.7	0	458.5	0	458.5	7502
"564"	7	53	54	9	6	1	5	629.58204334	780.05381514	11	1301	3	400	0	0	1	1.11	444	346343.89	0	2364.35	270.3	2634.65	7501
"565"	7	53	54	9	6	1	5	629.58204334	780.05381514	11	99901	3	5000	0	0	1	1.05	5250	4095282.53	0	2364.35	270.3	2634.65	5908
"566"	7	53	55	7	4	1	5	995.0887218	1232.91755548	10	101	1	150	8	9	1	1.04	156	1731016.25	0	467.91	166.7	634.61	7502
"567"	7	53	55	7	6	1	5	995.0887218	1232.91755548	10	101	1	230	8	3	1	1.04	239.2	884741.64	0	1424.5	197.21	1621.71	7508
"568"	7	53	55	7	8	1	5	995.0887218	1232.91755548	11	1301	1	700	0	0	1	1.09	763	940716.09	0	482.5	408	890.5	7502
"569"	7	53	56	5	13	1	5	1034.61562998	1281.89149915	10	101	1	280	9	12	1	1.04	291.2	4479441.65	0	1887.64	0	1887.64	7501
"570"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	12	901	1	6.9	0	0	1	1.04	7.18	9203.98	0	3426.13	56.88	3483	0
"571"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	10	101	1	500	7	2	1	1.05	525	1345986.07	0	3426.13	56.88	3483	7501
"572"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	11	1301	1	100	0	0	1	1.11	111	142289.96	0	3426.13	56.88	3483	7501
"573"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	11	99901	1	1500	0	0	1	1.05	1575	2018979.11	0	3426.13	56.88	3483	5908
"574"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	10	101	1	440	5	10	1	1.06	466.4	5978741.95	0	3426.13	56.88	3483	7501
"575"	7	53	56	5	2	1	5	1034.61562998	1281.89149915	10	501	1	26	6	6	1	1.03	26.78	205974.33	0	3426.13	56.88	3483	8303
"576"	7	53	56	5	3	1	5	1034.61562998	1281.89149915	10	101	1	350	8	6	1	1.04	364	2799651.03	0	2575	171.5	2746.5	7501
"577"	7	53	56	5	8	1	5	1034.61562998	1281.89149915	10	101	1	450	9	1	1	1.04	468	599925.22	0	49.05	1.73	50.78	7501
"578"	7	53	57	3	1	1	5	907.55540166	1124.46354054	10	501	3	267	7	4	1	1.03	275.01	1236954.87	0	416.73	204	620.73	8303
"579"	7	53	57	3	2	1	5	907.55540166	1124.46354054	10	101	1	300	8	12	1	1.04	312	4209991.5	0	296.72	6.91	303.63	7501
"580"	7	53	57	3	5	1	5	907.55540166	1124.46354054	10	101	1	470	8	6	1	1.04	488.8	3297826.67	0	1715.9	0	1715.9	3701
"581"	7	53	57	3	5	1	5	907.55540166	1124.46354054	12	401	1	50	0	0	1	1.05	52.5	59034.34	0	1715.9	0	1715.9	0
"582"	7	53	57	3	6	1	5	907.55540166	1124.46354054	10	101	1	300	9	11	1	1.04	312	3859158.87	0	1315.03	0	1315.03	7501
"583"	7	53	57	3	9	1	5	907.55540166	1124.46354054	10	101	1	250	9	12	1	1.04	260	3508326.25	0	2512.91	5.2	2518.11	7508
"584"	7	53	58	1	1	1	5	590.50125858	731.63261957	10	501	3	34	7	4	1	1.03	35.02	102487.1	0	4183.5	498.33	4681.83	8303
"585"	7	53	58	1	10	1	5	590.50125858	731.63261957	10	501	1	120	6	6	1	1.03	123.6	542578.75	0	4494.2	368.67	4862.87	8303
"586"	7	53	58	1	12	1	5	590.50125858	731.63261957	10	501	1	95	5	4	1	1.03	97.85	286361.01	0	665	1074.48	1739.48	8303
"587"	7	53	58	1	12	1	5	590.50125858	731.63261957	11	8001	3	4000	0	0	1	1.07	4280	3131387.61	0	665	1074.48	1739.48	8002
"588"	7	53	58	1	13	1	5	590.50125858	731.63261957	10	501	1	100	5	4	1	1.03	103	301432.64	0	722.75	385.39	1108.15	8303
"589"	7	53	58	1	2	1	5	590.50125858	731.63261957	10	501	3	25	6	3	1	1.03	25.75	56518.62	0	336.01	266.73	602.74	8303
"590"	7	53	58	1	3	1	5	590.50125858	731.63261957	10	101	1	180	7	12	1	1.05	189	1659342.78	0	581.83	0	581.83	7502
"591"	7	53	58	1	4	1	5	590.50125858	731.63261957	10	101	1	200	8	6	1	1.04	208	913077.51	0	846.86	8.45	855.31	7502
"592"	7	53	58	1	6	1	5	590.50125858	731.63261957	10	101	1	220	8	11	1	1.04	228.8	1841372.98	0	602.27	28.93	631.2	7501
"593"	7	53	58	1	7	1	5	590.50125858	731.63261957	10	501	1	125	2	1	1	1.06	132.5	96941.32	0	838.08	671.07	1509.15	8303
"594"	7	53	58	1	8	1	5	590.50125858	731.63261957	10	101	1	300	9	1	1	1.04	312	228269.38	0	1185.93	192.63	1378.56	7502
"595"	7	53	59	0	1	1	5	456.01724448	565.00657077	10	501	1	90	7	1	1	1.03	92.7	52376.11	0	509.05	0	509.05	8303
"596"	7	53	59	0	10	1	5	456.01724448	565.00657077	10	101	1	250	9	12	1	1.04	260	1762820.5	0	962.21	84.18	1046.39	8202
"597"	7	53	59	0	12	1	5	456.01724448	565.00657077	10	501	3	24	6	6	1	1.03	24.72	83801.77	0	11740.2	497.64	12237.84	8303
"598"	7	53	59	0	3	1	5	456.01724448	565.00657077	10	501	3	23	7	6	1	1.03	23.69	80310.03	0	1931.8	264.24	2196.04	8303
"599"	7	53	59	0	4	1	5	456.01724448	565.00657077	10	501	1	90	3	1	1	1.04	93.6	52884.62	0	4481.56	349.2	4830.76	8303
"600"	7	53	59	0	5	1	5	456.01724448	565.00657077	10	501	3	28	5	4	1	1.03	28.84	65179.16	0	207.5	695.13	902.63	8303
"601"	7	53	59	0	6	1	5	456.01724448	565.00657077	10	501	1	90	3	1	1	1.04	93.6	52884.62	0	721	298.2	1019.2	8303
"602"	7	53	59	0	9	1	5	456.01724448	565.00657077	10	501	3	18	6	5	1	1.03	18.54	52376.11	0	1978.33	4.38	1982.71	7302
"603"	7	53	60	3	1	1	5	726.89459145	900.62431936	10	501	3	26	5	6	1	1.03	26.78	144712.32	0	5787.22	366.36	6153.58	8303
"604"	7	53	60	3	1	1	5	726.89459145	900.62431936	10	201	3	350	8	12	1	1.02	357	3858274.58	0	5787.22	366.36	6153.58	8201
"605"	7	53	60	3	12	1	5	726.89459145	900.62431936	10	101	1	150	9	12	1	1.04	156	1685968.73	0	751.9	0	751.9	7508
"606"	7	53	60	3	2	1	5	726.89459145	900.62431936	10	101	1	350	8	12	1	1.04	364	3933927.03	0	2004.05	10.77	2014.82	7508
"607"	7	53	60	3	7	1	5	726.89459145	900.62431936	10	501	3	22	5	4	1	1.03	22.66	81632.59	0	2138.63	316.55	2455.18	7302
"608"	7	53	60	3	9	1	5	726.89459145	900.62431936	10	501	1	75	2	1	1	1.06	79.5	71599.63	0	2301.28	331.38	2632.65	7302
"609"	7	53	61	1	11	1	5	959.92009544	1189.34353449	12	1501	1	70	0	0	1	1.03	72.1	85751.67	0	2390.67	0	2390.67	0
"610"	7	53	61	1	11	1	5	959.92009544	1189.34353449	12	401	1	90	0	0	1	1.03	92.7	110252.15	0	2390.67	0	2390.67	0
"611"	7	53	61	1	11	1	5	959.92009544	1189.34353449	10	501	3	234	3	3	1	1.04	243.36	868315.93	0	2390.67	0	2390.67	8305
"612"	7	53	61	1	11	1	5	959.92009544	1189.34353449	10	101	3	350	8	9	1	1.04	364	3896289.42	0	2390.67	0	2390.67	7501
"613"	7	53	61	1	11	1	5	959.92009544	1189.34353449	10	101	3	280	10	3	1	1.03	288.4	1029020.03	0	2390.67	0	2390.67	7501
"614"	7	53	61	1	4	1	5	959.92009544	1189.34353449	10	101	1	250	10	12	1	1.11	277.5	3960513.97	0	1855.1	40.43	1895.53	7501
"615"	7	53	61	1	5	1	5	959.92009544	1189.34353449	10	501	3	120	4	4	1	1.04	124.8	593720.29	0	2241.86	213.4	2455.26	8303
"616"	7	53	61	1	7	1	5	959.92009544	1189.34353449	11	99901	1	2000	0	0	1	1.05	2100	2497621.42	0	769.71	544.95	1314.66	7501
"617"	7	53	61	1	7	1	5	959.92009544	1189.34353449	12	401	1	20	0	0	1	1.04	20.8	24738.35	0	769.71	544.95	1314.66	0
"618"	7	53	62	0	1	1	5	897.85650567	1112.44658279	10	101	1	250	7	3	1	1.05	262.5	876051.68	0	1171.54	30.33	1201.87	7502
"619"	7	53	62	0	10	1	5	897.85650567	1112.44658279	10	501	1	120	2	1	1	1.06	127.2	141503.21	0	8889.13	346.4	9235.53	7302
"620"	7	53	62	0	12	1	5	897.85650567	1112.44658279	10	501	1	80	2	1	1	1.06	84.8	94335.47	0	1785.2	324.77	2109.97	7302
"621"	7	53	62	0	13	1	5	897.85650567	1112.44658279	10	101	1	350	10	12	1	1.03	360.5	4812443.92	0	2145.07	116.6	2261.67	7501
"622"	7	53	62	0	6	1	5	897.85650567	1112.44658279	10	501	1	20	6	5	1	1.03	20.6	114582	0	763.31	301.75	1065.06	7302
"623"	7	53	62	0	7	1	5	897.85650567	1112.44658279	10	501	1	135	2	12	1	1.06	143.1	1910293.27	0	3234.25	468.9	3703.15	8303
"624"	7	53	63	8	12	1	5	471.17241379	583.78386559	10	101	1	250	1	6	1	1	250	875675.8	0	629.38	33.11	662.48	7501
"625"	7	53	63	8	2	1	5	471.17241379	583.78386559	11	2201	1	150	0	0	1	1.08	162	94572.99	0	909.34	101	1010.34	8802
"626"	7	53	63	8	4	1	5	471.17241379	583.78386559	10	101	1	160	11	12	1	1.02	163.2	1143282.32	0	3270.78	20	3290.78	7501
"627"	7	53	63	8	6	1	5	471.17241379	583.78386559	11	99901	1	1000	0	0	1	1.04	1040	607135.22	0	4523.8	172.11	4695.91	5908
"628"	7	53	64	6	10	1	5	688.15697407	852.62830907	10	101	1	200	12	12	1	1.01	202	2066771.02	0	1073.5	0	1073.5	7501
"629"	7	53	64	6	2	1	5	688.15697407	852.62830907	10	101	1	230	11	10	1	1.02	234.6	2000266.01	0	706.08	13.52	719.6	5801
"630"	7	53	64	6	4	1	5	688.15697407	852.62830907	10	501	3	98	2	1	1	1.06	103.88	88571.03	0	2082.86	395.34	2478.2	8303
"631"	7	53	64	6	5	1	5	688.15697407	852.62830907	11	1305	1	350	0	0	1	1.08	378	322293.5	0	1462.25	252.5	1714.75	2101
"632"	7	53	64	6	8	1	5	688.15697407	852.62830907	10	101	1	400	11	12	1	1.02	408	4174468.2	0	767.5	0	767.5	7502
"633"	7	53	65	4	10	1	5	757.86200194	938.99302278	12	2901	3	3500	0	0	1	1.02	3570	3352205.09	0	4789.5	200	4989.5	0
"634"	7	53	65	4	2	1	5	757.86200194	938.99302278	10	501	3	36	7	6	1	1.03	37.08	208907.17	0	18401.67	0	18401.67	8303
"635"	7	53	65	4	4	1	5	757.86200194	938.99302278	10	101	1	100	11	12	1	1.02	102	1149327.46	0	951	19.28	970.28	7501
"636"	7	53	65	4	6	1	5	757.86200194	938.99302278	10	101	1	200	12	12	1	1.01	202	2276119.09	0	1855.5	45.86	1901.36	7501
"637"	7	53	65	4	7	1	5	757.86200194	938.99302278	10	501	1	175	3	1	1	1.04	182	170896.73	0	465.11	384.83	849.95	8303
"638"	7	53	66	2	12	1	5	535.79338148	663.84941529	10	501	1	250	1	1	1	1	250	165962.35	0	1527.68	385.88	1913.56	8303
"639"	7	53	66	2	2	1	5	535.79338148	663.84941529	10	501	6	120	6	6	1	1.03	123.6	492310.73	0	5720	291.7	6011.7	8303
"640"	7	53	66	2	4	1	5	535.79338148	663.84941529	10	101	1	170	11	12	1	1.02	173.4	1381337.86	0	576.46	5.4	581.86	7501
"641"	7	53	66	2	5	1	5	535.79338148	663.84941529	10	101	1	280	11	12	1	1.02	285.6	2275144.72	0	891.32	184.3	1075.62	7502
"642"	7	53	66	2	6	1	5	535.79338148	663.84941529	10	501	1	230	12	1	1	1.01	232.3	154212.22	0	865.28	444.24	1309.52	8303
"643"	7	53	66	2	7	1	5	535.79338148	663.84941529	10	501	1	202.9	12	1	1	1.01	204.93	136042.66	0	660.28	325.24	985.51	8305
"644"	7	53	67	0	10	1	5	513.26873065	635.9413134	10	101	1	22	7	4	1	1.05	210	534190.7	1	4817.32	421	5238.32	8303
"645"	7	53	67	0	11	1	5	513.26873065	635.9413134	10	501	1	1400	8	6	1	1.02	160.5	612411.48	1	849.5	481.88	1331.38	8303
"646"	7	53	67	0	16	1	5	513.26873065	635.9413134	10	101	1	260	1	12	1	1	260	1984136.9	0	1059.62	0	1059.62	7501
"647"	7	53	67	0	5	1	5	513.26873065	635.9413134	10	501	1	45	4	8	1	1.04	46.8	238096.43	3	561.55	399.1	960.65	8302
"648"	7	53	67	0	6	1	5	513.26873065	635.9413134	10	501	1	22	7	6	1	1.03	22.66	86462.58	0	2262.93	488.67	2751.6	8303
"649"	7	53	67	0	7	1	5	513.26873065	635.9413134	10	501	1	60	2	3	1	1.06	63.6	121337.6	0	763	140.8	903.8	8303
"650"	7	53	67	0	7	1	5	513.26873065	635.9413134	11	99901	3	790	0	0	1	1.04	821.6	522489.38	0	763	140.8	903.8	5908
"651"	7	53	67	0	8	1	5	513.26873065	635.9413134	10	501	1	200	7	1	1	1.03	206	131003.91	0	500.11	382.83	882.95	8303
"652"	7	53	67	0	9	1	5	513.26873065	635.9413134	10	101	1	400	1	12	1	1	400	3052518.3	0	2898.5	67.33	2965.83	3701
"653"	7	53	68	9	1	1	5	780.72917393	967.32550929	10	501	1	145	5	1	1	1.03	149.35	144470.06	0	17958.13	397.25	18355.38	8303
"654"	7	53	68	9	11	1	5	780.72917393	967.32550929	10	101	1	250	1	12	1	1	250	2901976.53	0	1933.4	178.1	2111.5	7501
"655"	7	53	68	9	12	1	5	780.72917393	967.32550929	10	501	1	105	1	1	1	1	105	101569.18	0	180	141.25	321.25	8303
"656"	7	53	68	9	2	1	5	780.72917393	967.32550929	11	2901	4	999999.99	0	0	1	1.03	315	304707.54	3	4682.21	558	5240.21	2101
"657"	7	53	68	9	4	1	5	780.72917393	967.32550929	10	101	1	250	11	12	1	1.02	255	2960016.06	0	1914.62	0	1914.62	7508
"658"	7	53	68	9	9	1	5	780.72917393	967.32550929	10	501	1	26	5	6	1	1.03	26.78	155429.86	0	868	386.61	1254.61	7304
"659"	7	53	69	7	1	1	5	1127.19468092	1396.59718786	10	101	1	270	1	6	1	1.08	291.6	2443486.44	0	2418.6	0	2418.6	7501
"660"	7	53	69	7	12	1	5	1127.19468092	1396.59718786	10	501	3	30	5	5	1	1.03	30.9	215774.27	0	1050	437.13	1487.13	7302
"661"	7	53	69	7	13	1	5	1127.19468092	1396.59718786	10	501	3	24	6	5	1	1.03	24.72	172619.41	0	1849.63	242.9	2092.53	7302
"662"	7	53	69	7	2	1	5	1127.19468092	1396.59718786	10	501	5	24	5	5	1	1.03	24.72	172619.41	0	1692.8	343.2	2036	7302
"663"	7	53	69	7	3	1	5	1127.19468092	1396.59718786	10	101	1	250	11	12	1	1.02	255	4273587.39	0	1462.25	41.43	1503.68	7501
"664"	7	53	69	7	4	1	5	1127.19468092	1396.59718786	10	501	1	120	2	1	1	1.06	127.2	177647.16	0	5939.91	411.9	6351.81	7302
"665"	7	53	69	7	8	1	5	1127.19468092	1396.59718786	11	701	1	3000	0	0	1	1.08	3240	4524974.89	0	15722	403.83	16125.83	7501
"666"	7	53	69	7	8	1	5	1127.19468092	1396.59718786	10	501	1	320	12	2	1	1.01	323.2	902760.42	0	15722	403.83	16125.83	7302
"667"	7	53	70	0	1	1	5	792.37921727	981.75994378	10	101	2	320	7	1	1	1.05	336	329871.34	0	1771.4	593.07	2364.47	7501
"668"	7	53	70	0	1	1	5	792.37921727	981.75994378	10	501	1	620	3	4	1	1.04	644.8	2532155.25	0	1771.4	593.07	2364.47	8303
"669"	7	53	70	0	11	1	5	792.37921727	981.75994378	10	501	1	80	1	12	1	1	80	942489.55	0	1559	170	1729	8303
"670"	7	53	70	0	13	1	5	792.37921727	981.75994378	10	501	1	150	1	12	1	1	150	1767167.9	0	2950.78	418.88	3369.67	8303
"671"	7	53	70	0	4	1	5	792.37921727	981.75994378	10	101	1	350	11	12	1	1.02	357	4205859.6	0	1111	107.49	1218.49	7501
"672"	7	53	70	0	5	1	5	792.37921727	981.75994378	10	501	3	23	4	4	1	1.04	23.92	93934.79	0	720.35	345.15	1065.51	8303
"673"	7	53	71	9	10	1	5	703.61371652	871.77925381	12	401	1	30	0	0	1	1.02	30.6	26676.45	0	330	0	330	0
"674"	7	53	71	9	10	1	5	703.61371652	871.77925381	10	101	1	270	1	6	1	1	270	1412282.39	0	330	0	330	7502
"675"	7	53	71	9	11	1	5	703.61371652	871.77925381	10	501	3	121.32	1	6	1	1	121.32	634585.55	0	3064.74	389.34	3454.08	8303
"676"	7	53	71	9	2	1	5	703.61371652	871.77925381	10	101	1	220	1	12	1	1.08	237.6	2485617.01	0	1546.6	0	1546.6	7502
"677"	7	53	71	9	5	1	5	703.61371652	871.77925381	10	501	3	300	7	7	1	1.03	309	1885658.53	0	6606.08	627.75	7233.83	8303
"678"	7	53	72	7	2	1	5	664.28675136	823.05304007	10	501	1	270	1	1	1	1	270	222224.32	0	1400.55	827.33	2227.88	8305
"679"	7	53	72	7	4	1	5	664.28675136	823.05304007	11	7705	1	300	0	0	1	1.05	315	259261.71	0	2706.02	648.13	3354.15	2101
"680"	7	53	72	7	4	1	5	664.28675136	823.05304007	11	99901	1	1250	0	0	1	1.03	1287.5	1059680.79	0	2706.02	648.13	3354.15	7501
"681"	7	53	72	7	4	1	5	664.28675136	823.05304007	12	501	1	348	0	0	1	1.02	354.96	292150.91	0	2706.02	648.13	3354.15	0
"682"	7	53	72	7	4	1	5	664.28675136	823.05304007	10	501	3	220	5	6	1	1.03	226.6	1119022.91	0	2706.02	648.13	3354.15	8305
"683"	7	53	72	7	5	1	5	664.28675136	823.05304007	10	501	1	270	1	1	1	1	270	222224.32	0	9193.83	477.5	9671.33	8303
"684"	7	53	72	7	7	1	5	664.28675136	823.05304007	11	1601	1	10000	0	0	1	1.02	10200	8395141.01	0	20600	675.78	21275.78	7501
"685"	7	53	72	7	7	1	5	664.28675136	823.05304007	10	501	1	300	1	1	1	1	300	246915.91	0	20600	675.78	21275.78	8305
"686"	7	53	73	5	10	1	5	449.25735137	556.63104535	10	501	1	192	10	12	1	1.02	195.84	1308127.49	0	1677.5	154.16	1831.66	8303
"687"	7	53	73	5	12	1	5	449.25735137	556.63104535	11	1301	3	1000	0	0	1	1.02	1020	567763.67	0	1282.69	482.42	1765.11	7501
"688"	7	53	73	5	12	1	5	449.25735137	556.63104535	11	301	3	900	0	0	1	1.02	918	510987.3	0	1282.69	482.42	1765.11	2101
"689"	7	53	73	5	12	1	5	449.25735137	556.63104535	10	501	1	99	10	12	1	1.02	100.98	674503.24	0	1282.69	482.42	1765.11	8303
"690"	7	53	73	5	13	1	5	449.25735137	556.63104535	10	101	1	100	3	6	1	0.98	98	327299.05	0	923.25	3.2	926.45	7508
"691"	7	53	73	5	3	1	5	449.25735137	556.63104535	11	1301	1	75	0	0	1	1.06	79.5	44252.17	0	635.83	165.5	801.33	7501
"692"	7	53	73	5	3	1	5	449.25735137	556.63104535	11	2901	3	500	0	0	1	1.02	510	283881.83	0	635.83	165.5	801.33	2101
"693"	7	53	73	5	3	1	5	449.25735137	556.63104535	11	401	3	400	0	0	1	1.06	424	236011.56	0	635.83	165.5	801.33	2101
"694"	7	53	73	5	4	1	5	449.25735137	556.63104535	11	501	7	999999.99	0	0	1	1.06	1716	955178.87	1	0	347.33	347.33	7502
"695"	7	53	73	5	4	1	5	449.25735137	556.63104535	11	601	7	999999.99	0	0	1	1.06	616	342884.72	1	0	347.33	347.33	7502
"696"	7	53	73	5	5	1	5	449.25735137	556.63104535	10	501	1	412.32	11	12	1	1.01	416.44	2781641.19	0	4474.4	20.33	4494.73	8303
"697"	7	53	73	5	6	1	5	449.25735137	556.63104535	10	501	1	500	2	12	1	1	500	3339786.27	0	1169.72	12.67	1182.39	8303
"698"	7	53	73	5	7	1	5	449.25735137	556.63104535	10	501	1	69.7	12	12	1	1.01	70.4	470241.91	0	550	146.6	696.6	8303
"699"	7	53	74	3	11	1	5	598.78090575	741.89112429	10	101	1	300	4	12	1	0.97	291	2590683.81	0	656.5	0	656.5	7502
"700"	7	53	74	3	12	1	5	598.78090575	741.89112429	11	801	3	160	0	0	1	1.01	161.6	119889.61	0	560.01	397.25	957.26	2107
"701"	7	53	74	3	13	1	5	598.78090575	741.89112429	11	1301	1	30	0	0	1	0.99	29.7	22034.17	0	375.85	314.82	690.67	7501
"702"	7	53	74	3	13	1	5	598.78090575	741.89112429	10	501	3	24	4	4	1	0.96	23.04	68372.69	0	375.85	314.82	690.67	8304
"703"	7	53	74	3	13	1	5	598.78090575	741.89112429	11	2901	1	34	0	0	1	1.01	34.34	25476.54	0	375.85	314.82	690.67	5908
"704"	7	53	74	3	2	1	5	598.78090575	741.89112429	10	501	1	100	2	1	1	1	100	74189.11	0	471.5	441.67	913.17	8303
"705"	7	53	74	3	2	1	5	598.78090575	741.89112429	11	801	1	200	0	0	1	1.04	208	154313.35	0	471.5	441.67	913.17	2101
"706"	7	53	74	3	4	1	5	598.78090575	741.89112429	10	501	3	49	8	3	1	1.02	49.98	111239.16	0	1173.42	305.87	1479.28	8303
"707"	7	53	74	3	5	1	5	598.78090575	741.89112429	10	501	3	40	5	3	1	1.03	41.2	91697.74	0	1343.76	577.9	1921.66	8303
